match_id,date,team_id,team_name,prom_ultimos_5_shots_on_target,prom_ultimos_5_chances_created,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_saves,prom_ultimos_5_diferencia_duelos,prom_ultimos_5_diferencia_recuperaciones_perdidas,prom_ultimos_5_precision_pases
m_3n69Oa,2026-09-14,t_2qXAzu,Huracán,3.0,9.2,351.4,446.6,31.4,65.6,25.8,14.4,18.4,55.6,17.2,21.0,53.2,33.8,3.4,8.8,18.4,13.2,14.6,7.4,7.2,3.8,-37.2,40.0,0.786833855799373
m_0MqdAY,2026-01-22,t_2rD0OF,Aldosivi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_2kLUw0,2026-01-28,t_2rD0OF,Aldosivi,3.0,8.0,167.0,246.0,17.0,58.0,15.0,5.0,16.0,50.0,19.0,11.0,43.0,27.0,3.0,4.0,28.0,7.0,17.0,7.0,10.0,2.0,-34.0,36.0,0.6788617886178862
m_3OMXQ9,2026-02-02,t_2rD0OF,Aldosivi,3.0,5.5,255.5,348.0,22.5,58.5,20.0,12.0,17.0,56.5,19.0,19.0,52.0,33.5,2.5,5.5,24.5,8.5,17.0,5.5,11.5,2.5,-39.5,43.5,0.7341954022988506
m_0WCpY7,2026-02-07,t_2rD0OF,Aldosivi,2.3333333333333335,6.333333333333333,250.66666666666666,341.6666666666667,23.333333333333332,57.0,21.333333333333332,10.666666666666666,18.0,56.333333333333336,17.333333333333332,18.0,48.666666666666664,26.666666666666668,2.0,6.666666666666667,22.0,7.0,18.333333333333332,7.0,11.333333333333334,2.6666666666666665,-38.333333333333336,41.666666666666664,0.7336585365853658
m_1H9yMb,2026-02-12,t_2rD0OF,Aldosivi,2.75,7.25,241.25,332.75,25.5,59.0,22.5,11.0,19.75,57.0,19.0,18.25,52.0,25.75,2.0,6.75,19.75,7.0,18.25,7.25,11.0,2.75,-37.25,45.0,0.7250187828700225
m_4P2osf,2026-02-23,t_2rD0OF,Aldosivi,2.2,7.2,244.8,337.2,27.0,57.6,24.2,10.6,18.2,57.8,18.4,19.4,51.2,26.4,2.4,6.0,19.4,6.8,18.2,6.4,11.8,3.2,-39.6,44.4,0.7259786476868327
m_0KBmAa,2026-03-03,t_2rD0OF,Aldosivi,2.2,7.0,269.4,365.2,29.8,55.6,24.2,11.0,18.6,59.8,18.6,21.2,52.4,27.4,2.8,7.4,15.4,7.4,17.8,6.4,11.4,3.8,-41.2,45.0,0.7376779846659365
m_3yk8on,2026-03-12,t_2rD0OF,Aldosivi,1.6,8.6,271.6,366.2,32.2,57.2,24.6,9.2,20.8,59.4,19.2,18.6,48.0,25.0,3.2,8.4,13.6,7.2,18.8,8.0,10.8,3.2,-38.6,40.8,0.7416712179137084
m_2vu8vn,2026-03-16,t_2rD0OF,Aldosivi,1.6,7.8,250.8,348.0,28.8,57.4,23.4,9.6,20.8,61.4,19.8,20.2,48.6,31.0,3.4,8.6,14.6,7.2,17.4,7.4,10.0,3.6,-40.6,41.4,0.7206896551724138
m_49lsqf,2026-03-22,t_2rD0OF,Aldosivi,1.2,7.8,245.8,344.2,26.6,56.2,23.0,9.8,19.0,63.6,18.4,20.4,46.4,31.4,3.6,9.0,16.6,7.6,16.0,6.4,9.6,3.8,-44.6,38.8,0.7141196978500871
m_3hUrMw,2026-03-31,t_2rD0OF,Aldosivi,1.6,8.4,253.4,352.2,27.4,60.4,23.4,11.4,19.8,59.2,17.8,17.4,45.6,31.2,3.0,9.2,15.8,7.8,14.6,7.4,7.2,3.2,-39.4,37.8,0.7194775695627484
m_3pnBbL,2026-04-04,t_2rD0OF,Aldosivi,2.0,8.4,227.0,320.4,23.4,59.4,23.4,12.2,20.6,59.0,18.6,18.0,46.4,28.8,2.0,9.4,18.4,7.6,16.6,7.8,8.8,2.6,-38.4,38.8,0.7084893882646691
m_4OXsD0,2026-04-11,t_2rD0OF,Aldosivi,2.6,7.8,185.6,277.8,19.6,59.6,22.4,12.4,18.4,57.6,16.8,19.2,49.2,31.2,2.2,8.8,20.4,6.6,15.0,6.8,8.2,3.0,-39.2,42.6,0.6681065514758819
m_3XlvKO,2026-04-19,t_2rD0OF,Aldosivi,3.2,7.8,184.8,268.4,21.2,56.2,22.2,12.8,19.0,55.4,18.4,16.4,48.4,28.4,3.2,8.8,19.8,6.6,16.0,7.0,9.0,2.0,-36.4,41.8,0.6885245901639344
m_3Nkc9o,2026-04-26,t_2rD0OF,Aldosivi,4.0,6.2,172.2,252.8,19.8,54.6,18.6,11.8,20.2,54.2,19.2,17.4,47.8,31.2,4.2,8.2,18.2,6.4,17.2,8.0,9.2,1.8,-34.0,41.4,0.6811708860759493
m_3MfCw1,2026-05-03,t_2rD0OF,Aldosivi,4.0,4.8,146.2,221.0,15.0,47.2,13.4,11.4,21.0,57.2,19.6,18.2,47.2,32.0,5.6,9.8,20.6,6.6,18.0,8.4,9.6,2.0,-36.2,40.6,0.6615384615384615
m_4cBLTF,2026-07-24,t_2rD0OF,Aldosivi,3.8,5.8,152.4,233.2,17.8,50.4,14.4,11.4,20.4,56.4,20.2,15.6,47.2,33.6,6.0,8.8,19.6,6.8,17.0,7.4,9.6,2.4,-36.0,40.4,0.6535162950257289
m_03VPBd,2026-07-29,t_2rD0OF,Aldosivi,3.8,5.2,155.6,231.8,17.0,47.4,12.4,11.6,19.0,54.6,21.2,16.4,47.8,33.2,5.8,8.4,18.8,7.2,16.8,6.6,10.2,2.8,-35.6,40.6,0.6712683347713546
m_2GNnDW,2026-08-02,t_2rD0OF,Aldosivi,3.2,5.6,190.8,276.0,18.2,54.8,14.4,12.0,17.8,54.0,20.2,18.4,49.2,31.0,4.8,7.6,16.2,7.8,14.8,5.6,9.2,3.4,-36.2,41.4,0.691304347826087
m_4HTpja,2026-08-07,t_2rD0OF,Aldosivi,2.8,6.2,217.4,309.4,21.4,61.0,19.2,11.6,17.0,50.2,19.6,16.4,53.0,30.8,3.6,8.0,17.6,7.2,14.6,6.0,8.6,3.2,-33.2,45.8,0.702650290885585
m_0kIwxH,2026-08-15,t_2rD0OF,Aldosivi,3.4,6.8,210.6,306.4,21.4,61.2,20.0,11.8,18.8,51.6,21.2,18.6,57.8,35.8,3.4,8.2,15.6,7.4,16.0,6.4,9.6,3.2,-32.8,50.4,0.6873368146214099
m_4g29p2,2026-08-21,t_2rD0OF,Aldosivi,3.4,7.0,219.0,317.0,23.4,61.4,20.8,11.0,19.0,50.8,20.6,20.0,58.4,34.8,4.0,8.0,17.4,6.2,16.0,6.0,10.0,2.8,-31.8,52.2,0.6908517350157729
m_1B4lCI,2026-08-30,t_2rD0OF,Aldosivi,3.6,7.0,233.0,335.2,23.4,61.2,24.0,10.2,21.0,52.0,22.0,19.4,57.6,33.0,3.8,8.8,16.8,7.4,16.8,7.0,9.8,2.8,-31.0,50.2,0.6951073985680191
m_3GuLGz,2026-09-05,t_2rD0OF,Aldosivi,3.8,6.6,197.6,291.8,21.4,55.4,21.0,9.0,22.8,53.0,24.2,19.2,55.6,38.2,4.8,9.2,18.8,8.2,17.8,7.8,10.0,3.0,-30.2,47.4,0.6771761480466073
m_2lA7Wg,2026-09-12,t_2rD0OF,Aldosivi,4.8,9.0,186.0,273.8,19.8,49.8,18.8,10.2,23.8,56.8,26.2,19.4,52.4,38.6,5.0,10.0,17.6,9.6,15.8,6.2,9.6,3.0,-33.0,42.8,0.6793279766252739
m_1JjKsV,2026-01-23,t_2rXlDo,Instituto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_1tV17s,2026-01-26,t_2rXlDo,Instituto,5.0,9.0,228.0,320.0,30.0,58.0,24.0,11.0,17.0,44.0,20.0,17.0,45.0,31.0,1.0,6.0,17.0,4.0,12.0,8.0,4.0,2.0,-27.0,41.0,0.7125
m_4MfeT3,2026-02-04,t_2rXlDo,Instituto,5.0,8.0,261.0,354.5,27.0,57.0,18.0,10.0,17.0,51.5,17.5,14.0,46.5,29.5,0.5,9.0,15.0,6.0,13.0,7.5,5.5,2.5,-34.5,40.5,0.7362482369534555
m_185FrI,2026-02-09,t_2rXlDo,Instituto,4.666666666666667,7.0,265.0,358.6666666666667,28.333333333333332,66.33333333333333,20.333333333333332,8.333333333333334,17.0,46.666666666666664,16.666666666666668,15.666666666666666,48.0,23.666666666666668,1.0,7.333333333333333,14.0,5.333333333333333,13.333333333333334,8.0,5.333333333333333,3.3333333333333335,-29.666666666666668,42.666666666666664,0.7388475836431226
m_3C7F2J,2026-02-16,t_2rXlDo,Instituto,4.75,7.5,272.5,371.5,30.25,67.25,21.75,8.0,15.75,46.0,14.75,15.25,51.25,24.5,1.0,6.5,14.0,7.25,13.25,8.0,5.25,3.25,-30.25,44.0,0.7335127860026918
m_2MNUQn,2026-02-20,t_2rXlDo,Instituto,4.2,7.6,253.4,350.8,29.6,67.4,21.4,7.4,15.2,47.4,14.0,14.6,50.2,24.2,1.4,7.4,16.2,6.6,12.4,7.6,4.8,2.6,-32.2,43.6,0.7223489167616876
m_2YNGA5,2026-02-24,t_2rXlDo,Instituto,3.8,7.6,266.2,366.4,29.8,67.4,20.6,7.6,16.4,46.4,14.8,15.0,51.2,22.2,1.6,7.0,16.2,7.0,12.6,7.0,5.6,2.2,-30.0,44.2,0.726528384279476
m_15JkYD,2026-03-01,t_2rXlDo,Instituto,4.0,8.2,251.8,353.2,30.4,65.2,23.0,8.0,16.8,44.6,16.6,15.4,52.8,21.2,2.0,5.8,18.0,8.2,12.0,6.2,5.8,2.0,-27.8,44.6,0.7129105322763307
m_0RZpdm,2026-03-12,t_2rXlDo,Instituto,3.6,8.2,276.4,377.6,30.4,63.6,21.8,7.8,15.8,46.8,15.8,15.2,51.2,25.0,2.0,5.8,18.4,8.2,11.8,5.8,6.0,1.2,-31.0,43.0,0.7319915254237288
m_4WxmC2,2026-03-17,t_2rXlDo,Instituto,3.6,8.0,284.0,382.2,31.0,64.0,23.2,9.4,18.2,49.0,17.0,16.4,50.6,21.8,1.8,6.0,17.8,7.4,13.2,6.4,6.8,0.8,-30.8,43.2,0.7430664573521716
m_3kkhBc,2026-03-22,t_2rXlDo,Instituto,4.0,7.8,279.6,370.8,29.6,59.4,22.0,9.8,19.2,48.6,18.2,17.0,50.4,26.8,1.8,6.0,15.2,7.4,13.8,6.0,7.8,1.4,-29.4,43.0,0.7540453074433657
m_2NfZWl,2026-04-07,t_2rXlDo,Instituto,4.4,7.8,260.0,347.4,26.2,55.2,22.4,10.0,16.8,47.4,15.2,16.8,49.6,25.2,2.6,6.0,14.0,8.0,13.4,6.0,7.4,2.2,-30.6,41.6,0.7484168105929764
m_0g9Wn1,2026-04-11,t_2rXlDo,Instituto,3.8,7.6,257.2,343.0,26.8,60.0,21.0,9.8,17.8,45.6,16.6,17.2,50.4,25.6,2.2,5.8,12.2,5.8,15.0,6.4,8.6,2.4,-27.8,44.6,0.7498542274052478
m_1Vr866,2026-04-18,t_2rXlDo,Instituto,4.6,8.4,217.2,305.2,25.8,56.4,20.2,10.6,18.8,47.8,17.2,18.6,52.2,36.4,2.8,5.6,13.0,7.2,15.0,6.2,8.8,3.0,-29.0,45.0,0.7116644823066841
m_3kUgTn,2026-04-26,t_2rXlDo,Instituto,4.2,9.2,209.6,295.6,28.2,58.4,21.6,9.2,15.2,48.0,16.2,17.2,51.6,37.4,3.0,6.2,14.6,7.0,12.8,4.0,8.8,3.0,-32.8,44.6,0.7090663058186739
m_1qqpJe,2026-05-05,t_2rXlDo,Instituto,4.0,8.8,234.2,327.6,30.8,61.4,21.4,9.6,14.0,48.0,16.2,16.6,53.6,32.6,2.8,5.8,15.8,8.2,12.2,3.6,8.6,3.0,-34.0,45.4,0.7148962148962149
m_0xmq9N,2026-07-24,t_2rXlDo,Instituto,4.4,10.4,269.2,366.6,41.2,68.6,25.0,11.0,14.6,49.4,18.0,16.0,56.8,35.6,2.0,5.6,16.2,7.6,12.4,3.2,9.2,2.4,-34.8,49.2,0.7343153300600109
m_1WfN4f,2026-07-30,t_2rXlDo,Instituto,4.2,11.4,278.8,383.0,42.8,70.6,29.6,12.4,12.8,54.0,14.4,16.4,57.4,35.0,2.0,6.6,17.6,9.0,12.2,4.0,8.2,2.6,-41.2,48.4,0.7279373368146214
m_2EBOtR,2026-08-03,t_2rXlDo,Instituto,4.2,11.8,296.4,396.8,45.2,68.4,31.2,12.2,11.8,53.6,13.2,15.0,58.4,21.8,2.2,9.2,17.8,9.4,12.4,4.0,8.4,2.2,-41.8,49.0,0.7469758064516129
m_3JpYQD,2026-08-09,t_2rXlDo,Instituto,5.0,12.0,288.6,387.6,40.4,61.0,28.2,13.0,15.6,54.4,15.4,15.2,59.8,25.6,3.0,8.8,17.4,9.8,14.8,6.2,8.6,2.6,-38.8,50.0,0.7445820433436533
m_4XvVEn,2026-08-16,t_2rXlDo,Instituto,5.8,12.8,281.8,382.6,40.6,58.6,30.0,13.8,16.6,55.0,16.4,16.6,58.6,24.8,2.8,8.2,15.2,10.2,16.6,6.4,10.2,2.0,-38.4,48.4,0.7365394668060637
m_4Vv4zW,2026-08-22,t_2rXlDo,Instituto,5.6,11.0,274.6,369.8,32.6,54.0,25.4,11.8,18.8,58.2,17.6,16.6,58.0,26.8,2.8,10.4,15.4,10.8,18.0,7.8,10.2,1.8,-39.4,47.2,0.7425635478637101
m_1YGhXX,2026-09-01,t_2rXlDo,Instituto,5.8,9.4,298.4,391.0,35.2,55.0,21.8,11.2,19.4,52.6,20.2,17.2,56.6,30.2,3.8,9.4,15.0,10.8,18.0,7.0,11.0,1.6,-33.2,45.8,0.7631713554987213
m_0rPnpL,2026-09-08,t_2rXlDo,Instituto,5.2,10.0,294.0,387.2,34.2,57.8,24.2,11.6,21.4,50.8,23.4,17.8,55.6,30.2,2.6,7.8,14.4,9.8,17.8,7.0,10.8,1.4,-29.4,45.8,0.7592975206611571
m_1qj0Vv,2026-09-15,t_2rXlDo,Instituto,4.2,9.2,304.4,403.8,35.2,62.8,25.0,10.6,20.4,47.2,22.6,19.0,52.2,27.2,1.8,7.6,14.2,9.8,16.0,6.0,10.0,1.0,-26.8,42.4,0.753838533927687
m_47lc7V,2026-09-15,t_2rXlDo,Instituto,3.6,9.2,303.8,400.0,32.6,65.0,25.6,10.2,19.0,48.0,22.2,19.2,50.8,29.8,1.8,7.2,16.2,9.2,15.8,6.6,9.2,2.0,-29.0,41.6,0.7595
m_3L4LL7,2026-01-24,t_3FROV0,Barracas Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_2kLUw0,2026-01-28,t_3FROV0,Barracas Central,2.0,5.0,141.0,199.0,11.0,57.0,16.0,10.0,15.0,56.0,12.0,19.0,50.0,24.0,6.0,4.0,10.0,7.0,17.0,6.0,11.0,5.0,-41.0,43.0,0.7085427135678392
m_45XhQv,2026-02-01,t_3FROV0,Barracas Central,2.5,5.0,170.0,248.5,15.5,59.5,13.5,7.0,18.0,52.0,17.0,20.0,50.5,28.5,3.5,4.0,12.5,8.5,16.5,6.5,10.0,4.0,-34.0,42.0,0.6841046277665996
m_1Cuhf7,2026-02-09,t_3FROV0,Barracas Central,3.0,5.0,238.33333333333334,321.6666666666667,15.333333333333334,59.333333333333336,14.0,9.666666666666666,17.333333333333332,50.666666666666664,15.666666666666666,16.666666666666668,52.0,27.666666666666668,3.0,3.3333333333333335,15.0,8.333333333333334,16.0,6.333333333333333,9.666666666666666,3.0,-33.333333333333336,43.666666666666664,0.7409326424870466
m_2HMWiS,2026-02-16,t_3FROV0,Barracas Central,3.75,5.0,228.25,306.0,16.5,60.5,12.5,9.0,14.75,55.0,13.25,16.5,51.0,30.0,2.25,4.25,16.5,8.0,16.5,6.0,10.5,3.25,-40.25,43.0,0.7459150326797386
m_13pMsz,2026-02-21,t_3FROV0,Barracas Central,3.6,4.2,222.8,298.0,17.2,57.2,11.4,8.2,15.4,57.6,14.0,15.6,50.6,28.6,2.0,5.8,15.2,10.0,16.2,6.2,10.0,3.6,-42.2,40.6,0.7476510067114094
m_2dkzXZ,2026-02-25,t_3FROV0,Barracas Central,3.8,3.8,234.2,313.8,19.8,58.2,9.4,9.0,15.0,56.2,14.6,14.6,52.8,28.6,1.2,5.8,16.2,10.6,15.4,5.6,9.8,3.8,-41.2,42.2,0.7463352453792225
m_3FQmVY,2026-03-01,t_3FROV0,Barracas Central,4.2,4.2,255.4,331.4,21.2,60.2,10.2,11.6,14.4,56.4,13.6,14.4,53.8,27.2,1.4,5.2,16.8,10.6,14.6,5.8,8.8,4.2,-42.0,43.2,0.7706698853349426
m_1DO56u,2026-03-12,t_3FROV0,Barracas Central,4.4,4.8,207.4,279.6,20.8,62.0,7.6,8.8,14.0,56.8,14.0,17.8,53.2,29.2,1.4,6.0,16.2,10.0,13.6,5.4,8.2,5.4,-42.8,43.2,0.7417739628040058
m_0yVlJb,2026-03-16,t_3FROV0,Barracas Central,3.8,5.0,192.8,264.0,19.2,60.0,6.6,8.2,14.2,50.8,14.8,17.0,52.0,29.0,2.2,5.8,14.4,9.2,12.0,4.8,7.2,6.6,-36.6,42.8,0.7303030303030303
m_1Klahn,2026-03-24,t_3FROV0,Barracas Central,3.8,6.2,203.8,278.4,20.0,65.4,7.6,8.8,13.0,44.8,13.2,16.6,50.0,29.2,2.4,3.8,14.8,7.0,11.2,4.6,6.6,6.2,-31.8,43.0,0.7320402298850575
m_03csNA,2026-04-02,t_3FROV0,Barracas Central,3.4,6.6,194.4,269.6,17.8,65.2,9.4,8.4,13.4,43.2,14.0,18.6,48.8,30.2,2.2,4.0,15.6,6.4,10.8,4.6,6.2,5.8,-29.8,42.4,0.7210682492581603
m_1VteVu,2026-04-12,t_3FROV0,Barracas Central,3.0,7.6,204.4,276.2,19.8,65.0,10.2,7.6,13.6,43.4,13.4,17.0,47.6,27.2,2.2,4.8,15.6,6.6,12.2,4.8,7.4,5.0,-29.8,41.0,0.7400434467776973
m_0HO7em,2026-04-20,t_3FROV0,Barracas Central,3.0,7.8,201.2,269.6,21.8,64.0,12.0,9.2,13.0,44.0,12.4,14.6,45.0,26.8,2.4,4.2,15.2,7.8,12.4,4.8,7.6,4.2,-31.0,37.2,0.7462908011869436
m_3vfFEs,2026-04-25,t_3FROV0,Barracas Central,2.8,7.4,209.6,283.2,23.0,65.2,14.8,10.4,15.0,45.0,14.0,15.4,45.8,23.6,2.2,4.4,16.2,8.8,14.2,6.2,8.0,2.8,-30.0,37.0,0.7401129943502824
m_1UxCxs,2026-05-02,t_3FROV0,Barracas Central,2.8,8.2,216.8,289.2,23.8,63.4,15.4,12.8,16.0,48.4,14.8,16.4,47.4,24.0,2.2,4.8,17.2,9.6,15.2,6.4,8.8,2.2,-32.4,37.8,0.7496542185338866
m_4X9GUk,2026-07-25,t_3FROV0,Barracas Central,4.0,9.2,253.8,331.0,30.2,65.6,15.6,14.2,17.6,49.0,14.2,15.4,51.0,25.4,2.6,5.0,18.4,9.8,17.4,8.0,9.4,2.2,-31.4,41.2,0.7667673716012084
m_03VPBd,2026-07-29,t_3FROV0,Barracas Central,3.8,7.0,204.4,283.8,24.8,58.4,12.0,13.0,16.2,50.6,13.8,17.6,52.6,29.8,2.6,5.0,19.0,9.4,15.4,6.8,8.6,2.8,-34.4,43.2,0.7202255109231853
m_1sTPds,2026-08-02,t_3FROV0,Barracas Central,3.6,7.0,254.6,337.6,28.6,59.0,11.4,14.2,16.8,51.8,14.0,16.0,55.0,31.6,2.6,5.0,19.6,9.4,16.2,7.2,9.0,2.4,-35.0,45.6,0.7541469194312796
m_4AhgSS,2026-08-09,t_3FROV0,Barracas Central,3.8,7.6,278.4,368.6,29.6,61.6,12.0,15.2,15.4,56.8,13.2,16.0,58.4,35.8,2.4,4.4,21.2,9.0,17.0,6.4,10.6,2.6,-41.4,49.4,0.7552902875746066
m_48fWBj,2026-08-17,t_3FROV0,Barracas Central,3.6,7.4,286.8,386.0,29.8,62.0,13.2,13.4,16.2,58.2,13.6,17.6,62.0,33.4,3.0,5.2,20.0,9.4,19.2,7.4,11.8,3.4,-42.0,52.6,0.7430051813471502
m_4IdcNi,2026-08-23,t_3FROV0,Barracas Central,3.2,7.4,283.4,385.0,25.0,61.0,15.0,13.2,15.4,58.0,16.0,19.4,63.2,27.8,2.6,5.4,19.4,9.4,18.0,6.8,11.2,3.0,-42.6,53.8,0.7361038961038961
m_2eHqO4,2026-09-01,t_3FROV0,Barracas Central,4.0,8.4,310.0,414.2,29.4,63.6,17.8,13.6,16.8,58.8,17.0,18.4,64.4,26.6,3.0,5.4,19.6,10.4,18.8,7.4,11.4,3.2,-42.0,54.0,0.748430709802028
m_1lN21b,2026-09-07,t_3FROV0,Barracas Central,3.6,8.6,296.8,403.2,27.8,63.8,19.6,13.6,17.8,56.4,18.8,22.4,67.8,25.8,2.4,7.0,21.2,10.2,17.8,7.0,10.8,3.2,-38.6,57.6,0.7361111111111112
m_0WEWh7,2026-09-14,t_3FROV0,Barracas Central,3.2,8.2,296.0,396.6,28.4,61.0,18.0,12.6,20.4,53.6,19.0,23.0,69.4,22.6,2.0,6.8,20.8,10.4,17.2,8.4,8.8,3.0,-33.2,59.0,0.7463439233484619
m_1qLG6R,2026-09-14,t_3FROV0,Barracas Central,3.4,7.6,297.4,393.6,28.4,59.6,17.4,13.8,20.4,54.6,19.4,21.8,65.8,22.8,1.2,7.0,22.6,11.4,15.2,7.8,7.4,2.8,-34.2,54.4,0.755589430894309
m_2hYXmh,2026-01-25,t_3TbOfu,Deportivo Riestra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_20gfAy,2026-01-29,t_3TbOfu,Deportivo Riestra,1.0,3.0,80.0,138.0,12.0,48.0,4.0,3.0,14.0,64.0,16.0,8.0,28.0,37.0,8.0,7.0,19.0,3.0,15.0,2.0,13.0,2.0,-50.0,25.0,0.5797101449275363
m_45XhQv,2026-02-01,t_3TbOfu,Deportivo Riestra,1.5,5.0,152.5,238.0,21.5,74.5,14.0,6.5,15.0,56.5,17.0,15.5,37.0,28.0,4.0,5.5,21.5,4.0,13.0,4.0,9.0,2.0,-41.5,33.0,0.6407563025210085
m_3sDDFG,2026-02-09,t_3TbOfu,Deportivo Riestra,1.6666666666666667,4.666666666666667,159.66666666666666,244.33333333333334,22.666666666666668,71.0,13.333333333333334,9.333333333333334,13.333333333333334,56.333333333333336,16.666666666666668,16.0,40.333333333333336,28.333333333333332,3.6666666666666665,5.666666666666667,19.666666666666668,5.333333333333333,11.0,3.3333333333333335,7.666666666666667,2.3333333333333335,-43.0,35.0,0.6534788540245566
m_1CzDvn,2026-02-16,t_3TbOfu,Deportivo Riestra,2.0,4.75,145.5,229.5,21.75,71.0,13.5,8.5,13.75,57.75,17.0,14.5,41.5,29.0,3.75,7.0,18.5,4.75,10.5,3.75,6.75,3.0,-44.0,36.75,0.6339869281045751
m_0aYpab,2026-02-21,t_3TbOfu,Deportivo Riestra,2.6,5.8,146.8,237.4,26.2,75.4,14.2,7.6,13.4,61.2,16.0,15.2,44.0,31.2,3.0,6.8,21.0,6.2,10.8,3.8,7.0,3.0,-47.8,37.8,0.6183656276326874
m_0rdClw,2026-02-25,t_3TbOfu,Deportivo Riestra,2.8,6.4,164.4,264.4,28.8,81.6,16.6,8.2,14.0,59.6,15.8,16.2,47.0,33.2,1.6,6.8,20.4,6.4,8.8,4.0,4.8,3.2,-45.6,40.6,0.6217851739788199
m_2hRZh7,2026-03-02,t_3TbOfu,Deportivo Riestra,3.2,6.0,148.4,243.0,28.2,75.8,13.8,7.8,13.6,62.6,16.8,16.2,50.2,38.6,2.2,7.8,21.4,7.6,9.6,3.2,6.4,3.4,-49.0,42.6,0.6106995884773663
m_2mbzIF,2026-03-12,t_3TbOfu,Deportivo Riestra,3.6,6.0,146.6,244.0,29.0,78.8,15.0,6.8,13.8,60.8,15.4,15.8,53.2,38.2,1.6,7.2,22.2,7.4,11.6,4.0,7.6,3.4,-47.0,45.8,0.6008196721311475
m_1JvU76,2026-03-18,t_3TbOfu,Deportivo Riestra,4.4,6.8,158.8,269.0,31.4,84.6,16.4,6.6,16.4,61.2,18.4,17.4,57.2,35.2,1.0,6.4,24.2,8.2,12.2,4.2,8.0,2.8,-44.8,49.0,0.5903345724907063
m_0idF82,2026-03-25,t_3TbOfu,Deportivo Riestra,4.2,6.2,170.6,282.2,29.2,87.6,17.4,7.0,17.6,62.8,19.0,17.6,55.4,31.4,1.0,7.0,21.2,8.0,13.8,5.2,8.6,2.4,-45.2,47.4,0.6045357902197024
m_1wLnDu,2026-04-03,t_3TbOfu,Deportivo Riestra,4.2,6.2,162.4,273.4,30.0,84.8,18.0,6.8,17.6,61.2,20.4,17.4,57.0,28.0,1.0,7.0,22.8,8.4,15.0,5.2,9.8,2.0,-43.6,48.6,0.5940014630577908
m_0g9Wn1,2026-04-11,t_3TbOfu,Deportivo Riestra,4.4,6.6,156.6,265.0,27.6,81.6,18.0,6.2,17.2,59.2,18.4,16.4,55.0,25.2,1.8,7.4,20.0,7.2,12.8,5.2,7.6,2.8,-42.0,47.8,0.5909433962264151
m_2g93PE,2026-04-19,t_3TbOfu,Deportivo Riestra,4.4,7.6,161.2,281.4,28.8,84.2,22.2,7.2,17.6,62.2,19.8,16.6,53.6,25.0,2.4,8.0,17.6,7.4,11.4,4.6,6.8,3.2,-44.6,46.2,0.5728500355366027
m_0cJtQg,2026-04-24,t_3TbOfu,Deportivo Riestra,3.2,7.2,152.8,262.2,28.2,78.4,22.2,7.8,14.0,57.0,15.8,16.8,49.6,25.2,2.6,7.6,15.0,6.6,10.2,3.6,6.6,4.0,-43.0,43.0,0.5827612509534706
m_1XEoaS,2026-05-02,t_3TbOfu,Deportivo Riestra,3.2,6.8,133.2,237.0,25.4,70.2,20.2,7.4,13.6,50.0,17.2,16.4,50.8,29.8,4.4,8.0,15.2,5.2,8.0,2.4,5.6,4.2,-36.4,45.6,0.5620253164556962
m_4Gu3AR,2026-07-26,t_3TbOfu,Deportivo Riestra,3.2,6.2,129.4,234.0,24.4,70.6,19.0,7.6,14.0,52.6,17.2,16.8,52.4,31.4,4.2,8.0,15.0,6.0,8.4,3.0,5.4,5.4,-38.6,46.4,0.552991452991453
m_1R2IMx,2026-07-29,t_3TbOfu,Deportivo Riestra,3.0,5.4,123.8,228.6,24.0,71.4,18.4,7.2,15.4,52.4,18.4,15.8,52.0,35.6,3.2,8.4,15.2,5.8,10.2,3.8,6.4,4.6,-37.0,46.2,0.5415573053368329
