grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
DEF,matchup_diferencia_yellowCards,1746,-0.07447221967546733,-0.08922186316034474,0.07447221967546733,0.08922186316034474
DEF,matchup_diferencia_expectedGoalsOnTarget,637,0.10409739851104337,0.08730832245590431,0.10409739851104337,0.08730832245590431
DEF,matchup_ataque_xgot_diferencia,637,0.10409739851104337,0.08730832245590431,0.10409739851104337,0.08730832245590431
DEF,matchup_diferencia_blockedScoringAttempt,1746,0.038938032489787486,0.08555825303386544,0.038938032489787486,0.08555825303386544
DEF,matchup_ratio_yellowCards,1733,-0.07893187636637287,-0.08489106880422885,0.07893187636637287,0.08489106880422885
DEF,matchup_diferencia_bigChanceCreated,1746,0.08628146433144647,0.08430388671108963,0.08628146433144647,0.08430388671108963
DEF,matchup_ataque_grandes_ocasion_diferencia,1746,0.08628146433144647,0.08430388671108963,0.08628146433144647,0.08430388671108963
DEF,matchup_pelota_parada_faltas_diferencia,1746,-0.06325882147689971,-0.07861913952818445,0.06325882147689971,0.07861913952818445
DEF,matchup_ratio_blockedScoringAttempt,1746,0.0020335270588008134,0.07803148862476843,0.0020335270588008134,0.07803148862476843
DEF,matchup_ratio_dribblesPercentage,1746,0.05789413489849133,0.07518501267697154,0.05789413489849133,0.07518501267697154
DEF,matchup_diferencia_dribblesPercentage,1746,0.07355019422341039,0.0724725122822547,0.07355019422341039,0.0724725122822547
DEF,matchup_ratio_fouledFinalThird,1725,0.05158269921368545,0.0615796327262625,0.05158269921368545,0.0615796327262625
DEF,matchup_ratio_wonTacklePercent,1746,-0.06435123323467899,-0.061570061163152244,0.06435123323467899,0.061570061163152244
DEF,matchup_diferencia_wonTacklePercent,1746,-0.06055328524043941,-0.06030827858075222,0.06055328524043941,0.06030827858075222
DEF,matchup_ratio_offsides,1720,0.038985959261414016,0.0585801720633106,0.038985959261414016,0.0585801720633106
DEF,matchup_diferencia_totalShotsOutsideBox,1746,0.037310411628782514,0.055079334362139784,0.037310411628782514,0.055079334362139784
DEF,matchup_diferencia_offsides,1746,0.04750680314175501,0.05409282060871221,0.04750680314175501,0.05409282060871221
DEF,matchup_diferencia_fouledFinalThird,1746,0.03833201665610667,0.04845611996691117,0.03833201665610667,0.04845611996691117
DEF,matchup_diferencia_ballRecovery,1746,0.040170593617921115,0.04725278671767687,0.040170593617921115,0.04725278671767687
DEF,matchup_recuperaciones_diferencia,1746,0.040170593617921115,0.04725278671767687,0.040170593617921115,0.04725278671767687
DEF,matchup_recuperaciones_ratio,1746,0.03826891549225323,0.043539495834261845,0.03826891549225323,0.043539495834261845
DEF,matchup_ratio_ballRecovery,1746,0.03826891549225323,0.043539495834261845,0.03826891549225323,0.043539495834261845
