match_id,date,round_name,player_id,player_name,team_id,team_name,position,minutes_played,participacion,area_rival,ultimo_tercio,carreras_progresivas,duelos,perdidas,regates_fallidos,exceso_perdidas,pases,peligro_creado,defensa,arquero,goles_asistencias,resultado_puntos,valla_invicta,winning_total,accurate_passes,passes,progressive_passes,precision_pases,passes_into_final_third,long_balls_accurate,accurate_crosses,progressive_carries,take_ons,take_ons_won,failed_dribbles,miscontrols,dispossessed,duels_won,duels_lost,tackles,interceptions,recoveries,clearances,blocks,dribbled_past,shots_on_target,goals,assists,chances_created,saves,saved_penalties,goals_conceded,match_finished
m_01aTkm,2026-01-28,2,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,,90.0,2.7,0.0,0.0,0.0,-0.8,-0.8,-0.3,0.0,2.011,0.0,3.88,0.0,0.0,3,0.0,9.691,65.0,73.0,3.0,0.8904,8.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,6.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_01aTkm,2026-01-28,2,p_4HjiAr,Santiago Beltrán,t_1Fzy5s,River Plate,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5363,0.0,2.64,0.0,0.0,3,0.0,8.8763,16.0,19.0,1.0,0.8421,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,True
m_01aTkm,2026-01-28,2,p_0CUSKe,Santiago Lencina,t_1Fzy5s,River Plate,,14.0,0.42,0.0,0.0,0.0,0.0,-0.0,-0.3,0.0,1.03,3.1,0.6,0.0,0.0,3,0.0,7.85,9.0,11.0,2.0,0.8182,1.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_01aTkm,2026-01-28,2,p_2wtzyq,Santiago Villarreal,t_0rGDE4,Gimnasia LP,,32.0,0.96,0.24,0.0,0.2,0.0,-0.2,-0.6,0.0,0.28,1.2,1.3,0.0,0.0,0,0.0,3.38,6.0,9.0,0.0,0.6667,0.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_01aTkm,2026-01-28,2,p_0L0xAY,Jorge de Asis,t_0rGDE4,Gimnasia LP,,13.0,0.39,0.0,0.0,0.0,-0.8,-0.6,-0.6,0.0,0.02,0.0,0.32,0.0,0.0,0,0.0,-1.27,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_02m9E0,2026-08-30,7,p_1x6fIA,Lisandro López,t_2Ba0sx,Belgrano,,90.0,2.7,0.12,0.0,0.05,-0.6,-0.4,0.0,0.0,2.3,0.0,4.6,0.0,0.0,1,0.0,9.77,73.0,73.0,12.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_0ji027,Leandro Díaz,t_45vTPl,Atlético Tucumán,,78.0,2.34,0.36,0.0,0.0,-0.8,-0.4,0.0,0.0,0.31,-0.4,0.2,0.0,0.0,1,0.0,2.61,10.0,15.0,2.0,0.6667,2.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_4g8d1N,Franco Vázquez,t_2Ba0sx,Belgrano,,90.0,2.7,0.72,0.0,0.0,-0.4,-0.8,0.0,0.0,1.9841,2.5,2.5,0.0,0.0,1,0.0,10.2041,39.0,51.0,9.0,0.7647,9.0,4.0,3.0,0.0,3.0,3.0,0,1.0,3.0,5.0,7.0,2.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_49U5oJ,Emiliano Ariel Rigoni,t_2Ba0sx,Belgrano,,77.0,2.31,0.12,0.0,0.0,-0.6,-0.6,0.0,0.0,1.9974,0.3,0.72,0.0,0.0,1,0.0,5.2474,22.0,31.0,6.0,0.7097,2.0,2.0,7.0,0.0,0.0,0.0,0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_1fdtGl,Leonel Di Plácido,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.0,0.0,0.15,0.2,-0.6,0.0,0.0,1.4446,1.6,3.42,0.0,0.0,1,0.0,9.9146,18.0,37.0,2.0,0.4865,6.0,7.0,3.0,3.0,1.0,1.0,0,3.0,0.0,2.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_1OO5Lc,Ezequiel Ham,t_45vTPl,Atlético Tucumán,,12.0,0.36,0.0,0.0,0.05,0.0,-0.0,0.0,0.0,0.24,0.0,0.4,0.0,0.0,1,0.0,2.05,6.0,8.0,0.0,0.75,2.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_3MmYTU,Lucas Passerini,t_2Ba0sx,Belgrano,,26.0,0.78,0.48,0.0,0.05,-0.8,-0.8,-0.3,0.0,0.09,0.6,0.2,0.0,0.0,1,0.0,1.3,6.0,8.0,0.0,0.75,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_09kVaG,Nicolás Fernández,t_2Ba0sx,Belgrano,,64.0,1.92,0.12,0.0,0.0,-0.6,-0.8,0.0,0.0,0.3538,-0.2,0.0,0.0,0.0,1,0.0,1.7938,10.0,13.0,0.0,0.7692,3.0,1.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_0ujJJG,Thiago Cardozo,t_2Ba0sx,Belgrano,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8335,0.0,1.8,0.0,0.0,1,0.0,7.3335,21.0,23.0,0.0,0.913,9.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,True
m_02m9E0,2026-08-30,7,p_4Mszzs,Adrián Spörle,t_2Ba0sx,Belgrano,,90.0,2.7,0.36,0.0,0.0,0.2,-1.0,0.0,0.0,1.7757,3.8,3.82,0.0,0.0,1,0.0,12.6557,37.0,46.0,5.0,0.8043,2.0,0.0,5.0,0.0,2.0,2.0,0,3.0,2.0,4.0,3.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_3Boqdn,Francisco González Metilli,t_2Ba0sx,Belgrano,,90.0,2.7,0.12,0.0,0.0,-0.6,-0.2,0.0,0.0,2.0497,0.5,1.1,0.0,0.0,1,0.0,6.6697,49.0,61.0,7.0,0.8033,11.0,4.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_0LQUK3,Renzo Tesuri,t_45vTPl,Atlético Tucumán,,71.0,2.13,0.12,0.0,0.0,0.0,-1.0,0.0,0.0,0.84,-0.2,4.24,0.0,0.0,1,0.0,7.13,15.0,20.0,1.0,0.75,2.0,2.0,2.0,0.0,0.0,0.0,0,5.0,0.0,2.0,2.0,3.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_3u6zLG,Leonardo Morales,t_2Ba0sx,Belgrano,,90.0,2.7,0.0,0.0,0.0,-0.4,-0.2,0.0,0.0,1.7336,0.0,1.76,0.0,0.0,1,0.0,6.5936,51.0,59.0,3.0,0.8644,6.0,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_2hGCoi,Luis Ingolotti,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.4611,0.0,2.6,0.0,0.0,1,0.0,7.7611,10.0,18.0,0.0,0.5556,12.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,True
m_02m9E0,2026-08-30,7,p_34z7Nj,Ramiro Ruíz,t_45vTPl,Atlético Tucumán,,19.0,0.57,0.24,0.0,0.0,0.0,-0.2,0.0,0.0,0.04,0.0,1.0,0.0,0.0,1,0.0,2.65,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_43D8up,Adrián Sánchez,t_2Ba0sx,Belgrano,,90.0,2.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,1.1331,0.0,3.4,0.0,0.0,1,0.0,8.0331,57.0,64.0,1.0,0.8906,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,1.0,3.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_0cCrOD,Nicolás Laméndola,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.15,-0.8,-1.2,-0.9,0.0,1.5569,2.2,2.62,0.0,0.0,1,0.0,7.4469,24.0,39.0,5.0,0.6154,7.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,1.0,3.0,7.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_39r0cc,Ignacio Galván,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.0,0.0,0.05,0.0,-0.6,0.0,0.0,0.705,0.5,3.28,0.0,0.0,1,0.0,7.635,17.0,24.0,1.0,0.7083,3.0,2.0,1.0,1.0,0.0,0.0,0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_08bYm3,Franco Nicola,t_45vTPl,Atlético Tucumán,,78.0,2.34,0.36,0.0,0.0,-0.6,-1.2,-0.3,0.0,0.7526,2.6,3.52,0.0,0.0,1,0.0,8.4726,15.0,19.0,1.0,0.7895,4.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,5.0,3.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_0O6mnx,Manuel Brondo,t_45vTPl,Atlético Tucumán,,12.0,0.36,0.24,0.0,0.0,-0.6,-0.2,0.0,0.0,0.01,0.0,0.5,0.0,0.0,1,0.0,1.31,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_3q7gBJ,Clever Ferreira,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.0,-0.2,-0.0,0.0,0.0,1.11,0.0,2.7,0.0,0.0,1,0.0,7.43,23.0,27.0,4.0,0.8519,6.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_1hr765,Juan Velázquez,t_2Ba0sx,Belgrano,,13.0,0.39,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3056,0.0,0.0,0.0,0.0,1,0.0,1.6956,5.0,9.0,0.0,0.5556,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_0FN6nM,Ramiro Hernandes,t_2Ba0sx,Belgrano,,90.0,2.7,0.72,0.0,0.2,-1.6,-1.0,-1.2,0.0,1.3318,0.5,3.32,0.0,0.0,1,0.0,5.9718,45.0,66.0,5.0,0.6818,7.0,2.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,9.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_2F62xT,Lautaro Godoy,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.24,0.0,0.1,-0.8,-0.6,-0.9,0.0,2.4881,1.5,2.82,0.0,0.0,1,0.0,8.5481,32.0,37.0,2.0,0.8649,7.0,3.0,7.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_3kuGSc,Luciano Vallejo,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.0,0.0,-0.0,0.0,0.0,0.8634,0.0,3.16,0.0,0.0,1,0.0,7.8434,33.0,41.0,2.0,0.8049,2.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_1EMq3A,Alcides Benítez,t_2Ba0sx,Belgrano,,90.0,2.7,0.0,0.0,0.0,-0.8,-0.4,-0.3,0.0,1.2277,0.0,2.54,0.0,0.0,1,0.0,5.9677,19.0,26.0,0.0,0.7308,4.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_02m9E0,2026-08-30,7,p_4XgYNg,Leonel Vega,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.05,-0.4,-0.4,0.0,0.0,0.4974,0.5,4.82,0.0,0.0,1,0.0,8.8874,18.0,23.0,1.0,0.7826,3.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,4.0,6.0,6.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_03csNA,2026-04-02,13,p_0E6fVC,Juan Manuel Insaurralde,t_3qkV0m,Sarmiento,,90.0,2.7,0.0,0.0,0.0,-0.4,-0.0,-0.3,0.0,1.1788,0.0,1.88,0.0,0.0,3,0.0,8.0588,29.0,34.0,2.0,0.8529,4.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_1zCh3h,Jonatan Gomez,t_3qkV0m,Sarmiento,,9.0,0.27,0.0,0.0,0.05,-0.4,-0.0,-0.3,0.0,0.12,0.0,-0.3,0.0,0.0,3,0.0,2.44,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_0lnkFp,Dardo Federico Miloc,t_3FROV0,Barracas Central,,90.0,2.7,0.0,0.0,0.0,0.6,-0.0,0.0,0.0,1.6167,0.6,3.42,0.0,0.0,0,0.0,8.9367,47.0,49.0,6.0,0.9592,9.0,3.0,0.0,0.0,1.0,1.0,0,0.0,0.0,4.0,1.0,4.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_0MExly,Javier Burrai,t_3qkV0m,Sarmiento,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.505,0.0,1.12,0.0,0.0,3,0.0,8.325,18.0,16.0,0.0,1.125,5.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True
m_03csNA,2026-04-02,13,p_4KHTxx,Damián Martínez,t_3FROV0,Barracas Central,,45.0,1.35,0.12,0.0,0.05,0.0,-0.2,0.0,0.0,0.9733,0.1,0.8,0.0,0.0,0,0.0,3.1933,10.0,15.0,3.0,0.6667,3.0,5.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_1iOyfJ,Nicolás Pasquini,t_3qkV0m,Sarmiento,,90.0,2.7,0.24,0.0,0.0,-0.2,-0.0,0.0,0.0,1.5259,-1.0,1.54,0.0,0.0,3,0.0,7.8059,29.0,39.0,3.0,0.7436,7.0,6.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_3WKRk7,Yonatthan Rak,t_3FROV0,Barracas Central,,90.0,2.7,0.12,0.0,0.1,0.0,-0.0,0.0,0.0,2.1919,0.0,3.82,0.0,0.0,0,0.0,8.9319,58.0,64.0,5.0,0.9062,10.0,11.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_0sdiQh,Lucas Suárez,t_3qkV0m,Sarmiento,,19.0,0.57,0.0,0.0,0.05,0.2,-0.0,0.0,0.0,0.08,0.5,1.44,0.0,0.0,3,0.0,5.84,4.0,5.0,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_0m4kQE,Mauricio Martínez,t_3qkV0m,Sarmiento,,81.0,2.43,0.0,0.0,0.05,0.0,-0.6,0.0,0.0,1.6238,1.1,2.22,0.0,0.0,3,0.0,9.8238,48.0,53.0,3.0,0.9057,6.0,8.0,0.0,1.0,1.0,1.0,0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_2FOJTC,Lucas Emanuel Gamba,t_3FROV0,Barracas Central,,45.0,1.35,0.0,0.0,0.0,-0.6,-0.4,-0.3,0.0,0.6333,0.5,0.2,0.0,0.0,0,0.0,1.3833,8.0,12.0,2.0,0.6667,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_3WxKBx,Jhonatan Candia,t_3FROV0,Barracas Central,,45.0,1.35,0.0,0.0,0.0,-0.4,-0.0,-0.3,0.0,0.2038,1.2,0.7,0.0,0.0,0,0.0,2.7538,10.0,13.0,0.0,0.7692,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_1Uzxie,Gonzalo Maroni,t_3FROV0,Barracas Central,,76.0,2.28,0.6,0.0,0.2,-1.0,-1.0,-0.3,0.0,0.8181,2.1,1.1,0.0,0.0,0,0.0,4.7981,24.0,31.0,3.0,0.7742,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,7.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_2TqnnA,Norberto Briasco,t_3FROV0,Barracas Central,,29.0,0.87,0.0,0.0,0.0,-0.2,-0.8,-0.3,0.0,0.2715,0.0,0.7,0.0,0.0,0,0.0,0.5415,12.0,13.0,0.0,0.9231,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_4duo4k,Marcelo Miño,t_3FROV0,Barracas Central,,90.0,2.7,0.0,0.0,0.0,-0.4,-0.0,0.0,0.0,0.9015,0.0,1.8,0.0,0.0,0,0.0,5.0015,14.0,13.0,0.0,1.0769,4.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,True
m_03csNA,2026-04-02,13,p_1ymuBP,Junior Marabel,t_3qkV0m,Sarmiento,,82.0,2.46,0.84,0.0,0.05,-0.2,-0.4,-0.3,0.0,0.631,-1.0,0.3,0.0,0.0,3,0.0,5.381,25.0,29.0,0.0,0.8621,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_3ZKy4R,Nicolás Demartini,t_3FROV0,Barracas Central,,90.0,2.7,0.0,0.0,0.05,-0.8,-0.0,-0.3,0.0,2.0615,0.0,3.5,0.0,0.0,0,0.0,7.2115,42.0,47.0,9.0,0.8936,17.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_2N9XHp,Iván Tapia,t_3FROV0,Barracas Central,,61.0,1.83,0.0,0.0,0.0,-0.4,-0.4,0.0,0.0,1.8931,3.5,0.4,0.0,0.0,0,0.0,6.8231,24.0,26.0,0.0,0.9231,6.0,3.0,5.0,0.0,0.0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_4GYgI9,Facundo Bruera,t_3FROV0,Barracas Central,,45.0,1.35,0.72,0.0,0.0,-0.8,-0.4,0.0,0.0,0.04,1.1,0.2,0.0,0.0,0,0.0,2.21,3.0,6.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_0kthqn,Carlos Villalba,t_3qkV0m,Sarmiento,,81.0,2.43,0.36,0.0,0.05,0.0,-0.2,-0.3,0.0,1.616,1.0,1.92,0.0,0.0,3,0.0,9.876,24.0,30.0,2.0,0.8,7.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_3NlPl1,Nicolás Capraro,t_3FROV0,Barracas Central,,90.0,2.7,0.24,0.0,0.05,-0.6,-0.6,-0.3,0.0,1.7169,2.2,3.16,0.0,0.0,0,0.0,8.5669,46.0,52.0,3.0,0.8846,9.0,8.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,6.0,2.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_0QeOVx,Rodrigo Insúa,t_3FROV0,Barracas Central,,90.0,2.7,0.24,0.0,0.1,0.2,-0.4,-0.6,0.0,1.3607,1.2,0.4,0.0,0.0,0,0.0,5.2007,15.0,28.0,0.0,0.5357,3.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_0jbZo9,Cristian Zabala,t_3qkV0m,Sarmiento,,90.0,2.7,0.24,0.0,0.1,-0.4,-0.6,-0.6,0.0,1.4626,1.5,3.14,0.0,0.0,3,0.0,10.5426,66.0,69.0,0.0,0.9565,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,6.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_03caFD,Manuel García,t_3qkV0m,Sarmiento,,90.0,2.7,0.0,0.0,0.0,-1.0,-0.2,-0.3,0.0,1.7547,0.0,1.52,0.0,0.0,3,0.0,7.4747,52.0,59.0,5.0,0.8814,9.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_1AxSLL,Manuel Duarte,t_3FROV0,Barracas Central,,14.0,0.42,0.0,0.0,0.05,-0.4,-0.8,0.0,0.0,0.9022,0.6,0.6,0.0,0.0,0,0.0,1.3722,16.0,18.0,1.0,0.8889,4.0,0.0,2.0,1.0,1.0,1.0,0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_4RLJIA,Gonzalo Morales,t_3FROV0,Barracas Central,,45.0,1.35,0.12,0.0,0.0,-0.6,-0.4,0.0,0.0,0.18,0.0,0.8,0.0,0.0,0,0.0,1.45,6.0,9.0,0.0,0.6667,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_03csNA,2026-04-02,13,p_2skQe1,Julián Contrera,t_3qkV0m,Sarmiento,,90.0,2.7,0.48,0.0,0.1,-1.2,-1.0,0.0,0.0,1.4227,2.5,1.8,0.0,0.0,3,0.0,9.8027,26.0,33.0,4.0,0.7879,2.0,1.0,4.0,2.0,0.0,0.0,0,3.0,2.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1.0,True
m_03csNA,2026-04-02,13,p_0mFzAI,Tomás Porra,t_3FROV0,Barracas Central,,45.0,1.35,0.24,0.0,0.05,-0.8,-0.4,-0.6,0.0,0.8674,0.6,1.02,0.0,0.0,0,0.0,2.3274,20.0,23.0,4.0,0.8696,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,True
